Mã phường/xã mới ;Tên Phường/Xã mới;Tên tỉnh/TP mới;Mã tỉnh (TMS)
81309082;Xã Châu Thành;Tỉnh An Giang;805
81309083;Xã Bình An;Tỉnh An Giang;805
81305084;Xã Hòn Đất;Tỉnh An Giang;805
81305085;Xã Sơn Kiên;Tỉnh An Giang;805
81305086;Xã Mỹ Thuận;Tỉnh An Giang;805
81305087;Xã Bình Sơn;Tỉnh An Giang;805
81305088;Xã Bình Giang;Tỉnh An Giang;805
81304089;Xã Giang Thành;Tỉnh An Giang;805
81304090;Xã Vĩnh Điều;Tỉnh An Giang;805
81303091;Xã Hoà Điền;Tỉnh An Giang;805
81303092;Xã Kiên Lương;Tỉnh An Giang;805
81303093;Xã Sơn Hải;Tỉnh An Giang;805
81303094;Xã Hòn Nghệ;Tỉnh An Giang;805
81323095;Đặc khu Kiên Hải;Tỉnh An Giang;805
81301096;Phường Vĩnh Thông;Tỉnh An Giang;805
81301097;Phường Rạch Giá;Tỉnh An Giang;805
81325098;Phường Hà Tiên;Tỉnh An Giang;805
81325099;Phường Tô Châu;Tỉnh An Giang;805
81325100;Xã Tiên Hải;Tỉnh An Giang;805
81321101;Đặc khu Phú Quốc;Tỉnh An Giang;805
81321102;Đặc khu Thổ Châu;Tỉnh An Giang;805
81519001;Phường Ninh Kiều;Tp Cần Thơ;815
81519002;Phường Cái Khế;Tp Cần Thơ;815
81519003;Phường Tân An;Tp Cần Thơ;815
81519004;Phường An Bình;Tp Cần Thơ;815
81521005;Phường Thới An Đông;Tp Cần Thơ;815
81521006;Phường Bình Thủy;Tp Cần Thơ;815
81521007;Phường Long Tuyền;Tp Cần Thơ;815
81523008;Phường Cái Răng;Tp Cần Thơ;815
81523009;Phường Hưng Phú;Tp Cần Thơ;815
81505010;Phường Ô Môn;Tp Cần Thơ;815
81505011;Phường Thới Long;Tp Cần Thơ;815
81505012;Phường Phước Thới;Tp Cần Thơ;815
81503013;Phường Trung Nhứt;Tp Cần Thơ;815
81503014;Phường Thốt Nốt;Tp Cần Thơ;815
81503015;Phường Thuận Hưng;Tp Cần Thơ;815
81503016;Phường Tân Lộc;Tp Cần Thơ;815
81529017;Xã Phong Điền;Tp Cần Thơ;815
81529018;Xã Nhơn Ái;Tp Cần Thơ;815
81529019;Xã Trường Long;Tp Cần Thơ;815
81531020;Xã Thới Lai;Tp Cần Thơ;815
81531021;Xã Đông Thuận;Tp Cần Thơ;815
81531022;Xã Trường Xuân;Tp Cần Thơ;815
81531023;Xã Trường Thành;Tp Cần Thơ;815
81527024;Xã Cờ Đỏ;Tp Cần Thơ;815
81527025;Xã Đông Hiệp;Tp Cần Thơ;815
81527026;Xã Thạnh Phú;Tp Cần Thơ;815
81527027;Xã Thới Hưng;Tp Cần Thơ;815
81527028;Xã Trung Hưng;Tp Cần Thơ;815
81525029;Xã Vĩnh Thạnh;Tp Cần Thơ;815
81525030;Xã Vĩnh Trinh;Tp Cần Thơ;815
81525031;Xã Thạnh An;Tp Cần Thơ;815
81525032;Xã Thạnh Quới;Tp Cần Thơ;815
81601033;Xã Hỏa Lựu;Tp Cần Thơ;815
81601034;Phường Vị Thanh;Tp Cần Thơ;815
81601035;Phường Vị Tân;Tp Cần Thơ;815
81609036;Xã Vị Thủy;Tp Cần Thơ;815
81609037;Xã Vĩnh Thuận Đông;Tp Cần Thơ;815
81609038;Xã Vị Thanh 1;Tp Cần Thơ;815
81609039;Xã Vĩnh Tường;Tp Cần Thơ;815
81611040;Xã Vĩnh Viễn;Tp Cần Thơ;815
81611041;Xã Xà Phiên;Tp Cần Thơ;815
81611042;Xã Lương Tâm;Tp Cần Thơ;815
81612043;Phường Long Bình;Tp Cần Thơ;815
81612044;Phường Long Mỹ;Tp Cần Thơ;815
81612045;Phường Long Phú 1;Tp Cần Thơ;815
81603046;Xã Thạnh Xuân;Tp Cần Thơ;815
81603047;Xã Tân Hoà;Tp Cần Thơ;815
81603048;Xã Trường Long Tây;Tp Cần Thơ;815
81605049;Xã Châu Thành;Tp Cần Thơ;815
81605050;Xã Đông Phước;Tp Cần Thơ;815
81605051;Xã Phú Hữu;Tp Cần Thơ;815
81607052;Phường Đại Thành;Tp Cần Thơ;815
81607053;Phường Ngã Bảy;Tp Cần Thơ;815
81608054;Xã Tân Bình;Tp Cần Thơ;815
81608055;Xã Hoà An;Tp Cần Thơ;815
81608056;Xã Phương Bình;Tp Cần Thơ;815
81608057;Xã Tân Phước Hưng;Tp Cần Thơ;815
81608058;Xã Hiệp Hưng;Tp Cần Thơ;815
81608059;Xã Phụng Hiệp;Tp Cần Thơ;815
81608060;Xã Thạnh Hoà;Tp Cần Thơ;815
81901061;Phường Phú Lợi;Tp Cần Thơ;815
81901062;Phường Sóc Trăng;Tp Cần Thơ;815
81901063;Phường Mỹ Xuyên;Tp Cần Thơ;815
81909064;Xã Hoà Tú;Tp Cần Thơ;815
81909065;Xã Gia Hoà;Tp Cần Thơ;815
81909066;Xã Nhu Gia;Tp Cần Thơ;815
81909067;Xã Ngọc Tố;Tp Cần Thơ;815
81905068;Xã Trường Khánh;Tp Cần Thơ;815
81905069;Xã Đại Ngãi;Tp Cần Thơ;815
81905070;Xã Tân Thạnh;Tp Cần Thơ;815
81905071;Xã Long Phú;Tp Cần Thơ;815
81903072;Xã Nhơn Mỹ;Tp Cần Thơ;815
81903073;Xã Phong Nẫm;Tp Cần Thơ;815
81903074;Xã An Lạc Thôn;Tp Cần Thơ;815
81903075;Xã Kế Sách;Tp Cần Thơ;815
81903076;Xã Thới An Hội;Tp Cần Thơ;815
81903077;Xã Đại Hải;Tp Cần Thơ;815
81915078;Xã Phú Tâm;Tp Cần Thơ;815
81915079;Xã An Ninh;Tp Cần Thơ;815
81915080;Xã Thuận Hoà;Tp Cần Thơ;815
81915081;Xã Hồ Đắc Kiện;Tp Cần Thơ;815
81907082;Xã Mỹ Tú;Tp Cần Thơ;815
81907083;Xã Long Hưng;Tp Cần Thơ;815
81907084;Xã Mỹ Phước;Tp Cần Thơ;815
81907085;Xã Mỹ Hương;Tp Cần Thơ;815
81913086;Xã Vĩnh Hải;Tp Cần Thơ;815
81913087;Xã Lai Hoà;Tp Cần Thơ;815
81913088;Phường Vĩnh Phước;Tp Cần Thơ;815
81913089;Phường Vĩnh Châu;Tp Cần Thơ;815
81913090;Phường Khánh Hoà;Tp Cần Thơ;815
81912091;Xã Tân Long;Tp Cần Thơ;815
81912092;Phường Ngã Năm;Tp Cần Thơ;815
81912093;Phường Mỹ Quới;Tp Cần Thơ;815
81911094;Xã Phú Lộc;Tp Cần Thơ;815
81911095;Xã Vĩnh Lợi;Tp Cần Thơ;815
81911096;Xã Lâm Tân;Tp Cần Thơ;815
81917097;Xã Thạnh Thới An;Tp Cần Thơ;815
81917098;Xã Tài Văn;Tp Cần Thơ;815
81917099;Xã Liêu Tú;Tp Cần Thơ;815
81917100;Xã Lịch Hội Thượng;Tp Cần Thơ;815
81917101;Xã Trần Đề;Tp Cần Thơ;815
81906102;Xã An Thạnh;Tp Cần Thơ;815
81906103;Xã Cù Lao Dung;Tp Cần Thơ;815
82301001;Phường An Xuyên;Tỉnh Cà Mau;823
82301002;Phường Lý Văn Lâm;Tỉnh Cà Mau;823
82301003;Phường Tân Thành;Tỉnh Cà Mau;823
82301004;Phường Hòa Thành;Tỉnh Cà Mau;823
82311005;Xã Tân Thuận;Tỉnh Cà Mau;823
82311006;Xã Tân Tiến;Tỉnh Cà Mau;823
82311007;Xã Tạ An Khương;Tỉnh Cà Mau;823
82311008;Xã Trần Phán;Tỉnh Cà Mau;823
82311009;Xã Thanh Tùng;Tỉnh Cà Mau;823
82311010;Xã Đầm Dơi;Tỉnh Cà Mau;823
82311011;Xã Quách Phẩm;Tỉnh Cà Mau;823
82305012;Xã U Minh;Tỉnh Cà Mau;823
82305013;Xã Nguyễn Phích;Tỉnh Cà Mau;823
82305014;Xã Khánh Lâm;Tỉnh Cà Mau;823
82305015;Xã Khánh An;Tỉnh Cà Mau;823
82313016;Xã Phan Ngọc Hiển;Tỉnh Cà Mau;823
82313017;Xã Đất Mũi;Tỉnh Cà Mau;823
82313018;Xã Tân Ân;Tỉnh Cà Mau;823
82307019;Xã Khánh Bình;Tỉnh Cà Mau;823
82307020;Xã Đá Bạc;Tỉnh Cà Mau;823
82307021;Xã Khánh Hưng;Tỉnh Cà Mau;823
82307022;Xã Sông Đốc;Tỉnh Cà Mau;823
82307023;Xã Trần Văn Thời;Tỉnh Cà Mau;823
82303024;Xã Thới Bình;Tỉnh Cà Mau;823
82303025;Xã Trí Phải;Tỉnh Cà Mau;823
82303026;Xã Tân Lộc;Tỉnh Cà Mau;823
82303027;Xã Hồ Thị Kỷ;Tỉnh Cà Mau;823
82303028;Xã Biển Bạch;Tỉnh Cà Mau;823
82312029;Xã Đất Mới;Tỉnh Cà Mau;823
82312030;Xã Năm Căn;Tỉnh Cà Mau;823
82312031;Xã Tam Giang;Tỉnh Cà Mau;823
82308032;Xã Cái Đôi Vàm;Tỉnh Cà Mau;823
82308033;Xã Nguyễn Việt Khái;Tỉnh Cà Mau;823
82308034;Xã Phú Tân;Tỉnh Cà Mau;823
82308035;Xã Phú Mỹ;Tỉnh Cà Mau;823
82309036;Xã Lương Thế Trân;Tỉnh Cà Mau;823
82309037;Xã Tân Hưng;Tỉnh Cà Mau;823
82309038;Xã Hưng Mỹ;Tỉnh Cà Mau;823
82309039;Xã Cái Nước;Tỉnh Cà Mau;823
82101040;Phường Bạc Liêu;Tỉnh Cà Mau;823
82101041;Phường Vĩnh Trạch;Tỉnh Cà Mau;823
82101042;Phường Hiệp Thành;Tỉnh Cà Mau;823
82107043;Phường Giá Rai;Tỉnh Cà Mau;823
82107044;Phường Láng Tròn;Tỉnh Cà Mau;823
82107045;Xã Phong Thạnh;Tỉnh Cà Mau;823
82103046;Xã Hồng Dân;Tỉnh Cà Mau;823
82103047;Xã Vĩnh Lộc;Tỉnh Cà Mau;823
82103048;Xã Ninh Thạnh Lợi;Tỉnh Cà Mau;823
82103049;Xã Ninh Quới;Tỉnh Cà Mau;823
82111050;Xã Gành Hào;Tỉnh Cà Mau;823
82111051;Xã Định Thành;Tỉnh Cà Mau;823
82111052;Xã An Trạch;Tỉnh Cà Mau;823
82111053;Xã Long Điền;Tỉnh Cà Mau;823
82111054;Xã Đông Hải;Tỉnh Cà Mau;823
82106055;Xã Hoà Bình;Tỉnh Cà Mau;823
82106056;Xã Vĩnh Mỹ;Tỉnh Cà Mau;823
82106057;Xã Vĩnh Hậu;Tỉnh Cà Mau;823
82109058;Xã Phước Long;Tỉnh Cà Mau;823
82109059;Xã Vĩnh Phước;Tỉnh Cà Mau;823
82109060;Xã Phong Hiệp;Tỉnh Cà Mau;823
82109061;Xã Vĩnh Thanh;Tỉnh Cà Mau;823
82105062;Xã Vĩnh Lợi;Tỉnh Cà Mau;823
82105063;Xã Hưng Hội;Tỉnh Cà Mau;823
82105064;Xã Châu Thới;Tỉnh Cà Mau;823
